Account,Invoice number,Invoice Date,Year,Month,Product,Quantity, Invoice amount 
1522,3359284,4/09/2013,2013,9,187,371," $152,110.00 "
1092,3391863,4/09/2013,2013,9,281,121," $26,888.89 "
1496,3539854,4/09/2013,2013,9,246,296," $13,431.00 "
1503,3765932,4/09/2013,2013,9,173,25," $12,610.54 "
1886,3883060,3/09/2013,2013,9,239,21," $4,259.35 "
1682,3186676,3/09/2013,2013,9,124,278," $33,638.00 "
1219,3138348,3/09/2013,2013,9,173,129," $65,070.37 "
1806,3717801,3/09/2013,2013,9,102,81," $26,588.25 "
1281,3194021,3/09/2013,2013,9,124,161," $19,481.00 "
1973,3324432,2/09/2013,2013,9,139,221," $24,199.50 "
1614,3918043,2/09/2013,2013,9,180,30," $4,593.75 "
1919,3346376,2/09/2013,2013,9,105,26," $12,530.56 "
1184,3560048,2/09/2013,2013,9,217,223," $87,490.33 "
1551,3864379,2/09/2013,2013,9,108,79," $5,214.00 "
1184,3134351,1/09/2013,2013,9,225,356," $38,193.09 "
1801,3535553,1/09/2013,2013,9,180,203," $31,084.38 "
1235,3567828,1/09/2013,2013,9,255,67," $21,105.00 "
1586,3637634,1/09/2013,2013,9,276,242," $51,909.00 "
1130,3892780,1/09/2013,2013,9,140,299," $137,307.72 "
1520,3083461,30/08/2013,2013,8,107,203," $17,513.36 "
1803,3452223,30/08/2013,2013,8,148,100," $15,716.25 "
1936,3704424,30/08/2013,2013,8,191,135," $41,580.00 "
1038,3851524,30/08/2013,2013,8,268,240," $31,313.45 "
1806,3263157,29/08/2013,2013,8,239,205," $41,579.38 "
1183,3774606,29/08/2013,2013,8,254,224," $82,939.05 "
1945,3493608,29/08/2013,2013,8,280,175," $67,946.67 "
1606,3906629,29/08/2013,2013,8,276,29," $6,220.50 "
1443,3289032,29/08/2013,2013,8,169,33," $6,621.12 "
1331,3526937,28/08/2013,2013,8,169,271," $54,373.44 "
1059,3564036,27/08/2013,2013,8,274,115," $42,906.50 "
1176,3517412,27/08/2013,2013,8,206,48," $15,744.00 "
1735,3457216,27/08/2013,2013,8,215,46," $12,264.44 "
1184,3043710,27/08/2013,2013,8,169,48," $9,630.72 "
1801,3199321,26/08/2013,2013,8,131,111," $48,701.25 "
1520,3203533,26/08/2013,2013,8,255,232," $73,080.00 "
1464,3092815,26/08/2013,2013,8,102,86," $28,229.50 "
1569,3443545,26/08/2013,2013,8,250,197," $70,442.42 "
1735,3110118,26/08/2013,2013,8,184,297," $130,747.50 "
1551,3694145,25/08/2013,2013,8,166,307," $98,495.83 "
1269,3882328,25/08/2013,2013,8,139,391," $42,814.50 "
1176,3863236,25/08/2013,2013,8,268,70," $9,133.09 "
1917,3800044,25/08/2013,2013,8,235,184," $17,061.82 "
1257,3576665,25/08/2013,2013,8,267,5," $1,356.14 "
1059,3722507,25/08/2013,2013,8,271,113," $28,352.73 "
1235,3099242,24/08/2013,2013,8,250,164," $58,642.42 "
1909,3352221,24/08/2013,2013,8,183,80," $20,280.00 "
1973,3110251,24/08/2013,2013,8,228,206," $29,837.81 "
1395,3390054,24/08/2013,2013,8,252,118," $26,722.58 "
1329,3226138,24/08/2013,2013,8,140,124," $56,943.67 "
1038,3716281,23/08/2013,2013,8,210,25," $2,897.73 "
1947,3008416,23/08/2013,2013,8,292,171," $53,971.88 "
1569,3298545,22/08/2013,2013,8,187,212," $86,920.00 "
1496,3498177,22/08/2013,2013,8,222,75," $7,087.58 "
1551,3486259,22/08/2013,2013,8,140,239," $109,754.33 "
1887,3815951,22/08/2013,2013,8,100,237," $92,789.09 "
1447,3526765,22/08/2013,2013,8,243,131," $39,791.25 "
1945,3713118,21/08/2013,2013,8,113,181," $27,801.60 "
1995,3887481,21/08/2013,2013,8,118,11," $3,297.25 "
1269,3527239,21/08/2013,2013,8,203,206," $13,753.31 "
1329,3849200,20/08/2013,2013,8,215,8," $2,132.95 "
1677,3904148,20/08/2013,2013,8,261,256," $80,793.60 "
1677,3352156,20/08/2013,2013,8,217,28," $10,985.33 "
1077,3043816,19/08/2013,2013,8,259,115," $46,754.40 "
1591,3449925,19/08/2013,2013,8,122,233," $89,821.50 "
1052,3704970,19/08/2013,2013,8,172,207," $70,624.64 "
1432,3402179,19/08/2013,2013,8,223,123," $17,254.17 "
1392,3155538,18/08/2013,2013,8,124,80," $9,680.00 "
1522,3960967,18/08/2013,2013,8,267,226," $61,297.36 "
1715,3840533,18/08/2013,2013,8,159,167," $23,719.22 "
1130,3149086,18/08/2013,2013,8,285,252," $38,792.73 "
1856,3193606,17/08/2013,2013,8,284,151," $11,287.25 "
1412,3005738,17/08/2013,2013,8,227,63," $4,871.05 "
1973,3483590,16/08/2013,2013,8,146,220," $72,722.22 "
1838,3745201,16/08/2013,2013,8,166,250," $80,208.33 "
1803,3951553,16/08/2013,2013,8,141,12," $2,788.36 "
1054,3164676,16/08/2013,2013,8,243,282," $85,657.50 "
1693,3781952,16/08/2013,2013,8,107,125," $10,784.09 "
1251,3510793,15/08/2013,2013,8,148,225," $35,361.56 "
1503,3376127,15/08/2013,2013,8,172,82," $27,976.91 "
1059,3600886,15/08/2013,2013,8,100,296," $115,888.48 "
1257,3238730,14/08/2013,2013,8,243,285," $86,568.75 "
1191,3056853,14/08/2013,2013,8,222,207," $19,561.71 "
1614,3180518,14/08/2013,2013,8,260,202," $43,039.77 "
1375,3071339,14/08/2013,2013,8,102,102," $33,481.50 "
1395,3622558,14/08/2013,2013,8,107,157," $13,544.82 "
1219,3030483,14/08/2013,2013,8,197,121," $4,862.00 "
1936,3182983,13/08/2013,2013,8,261,382," $120,559.20 "
1158,3764280,13/08/2013,2013,8,139,164," $17,958.00 "
1613,3261203,13/08/2013,2013,8,172,153," $52,200.82 "
1331,3478692,13/08/2013,2013,8,133,131," $31,061.56 "
1917,3345205,13/08/2013,2013,8,204,105," $22,739.06 "
1077,3282367,13/08/2013,2013,8,124,153," $18,513.00 "
1886,3131948,13/08/2013,2013,8,214,253," $47,092.50 "
1806,3253319,13/08/2013,2013,8,285,23," $3,540.61 "
1176,3121629,12/08/2013,2013,8,102,180," $59,085.00 "
1600,3764227,12/08/2013,2013,8,260,226," $48,153.41 "
1958,3739843,12/08/2013,2013,8,215,162," $43,192.15 "
1329,3021707,12/08/2013,2013,8,102,248," $81,406.00 "
1259,3839923,11/08/2013,2013,8,197,18, $723.27 
1569,3831875,11/08/2013,2013,8,285,114," $17,549.09 "
1520,3537173,11/08/2013,2013,8,133,158," $37,463.56 "
1503,3068399,10/08/2013,2013,8,207,36," $18,574.84 "
1052,3587817,10/08/2013,2013,8,239,119," $24,136.32 "
1443,3294664,9/08/2013,2013,8,118,335," $100,416.25 "
1584,3201488,9/08/2013,2013,8,271,109," $27,349.09 "
1375,3539680,9/08/2013,2013,8,288,203," $33,359.36 "
1936,3669618,9/08/2013,2013,8,225,51," $5,471.48 "
1917,3795865,9/08/2013,2013,8,139,115," $12,592.50 "
1375,3587259,9/08/2013,2013,8,210,3, $347.73 
1281,3643357,8/08/2013,2013,8,106,42," $14,058.33 "
1331,3143841,8/08/2013,2013,8,125,192," $28,512.00 "
1235,3584319,8/08/2013,2013,8,260,117," $24,928.98 "
1259,3045543,8/08/2013,2013,8,166,127," $40,745.83 "
1693,3927822,8/08/2013,2013,8,184,259," $114,018.86 "
1235,3841760,7/08/2013,2013,8,204,250," $54,140.63 "
1412,3190806,6/08/2013,2013,8,113,323," $49,612.80 "
1630,3697103,6/08/2013,2013,8,216,121," $54,530.67 "
1600,3665056,6/08/2013,2013,8,131,251," $110,126.25 "
1464,3756507,6/08/2013,2013,8,140,250," $114,805.79 "
1478,3081582,5/08/2013,2013,8,246,132," $5,989.50 "
1629,3715498,5/08/2013,2013,8,105,96," $46,266.67 "
1184,3180206,4/08/2013,2013,8,113,158," $24,268.80 "
1838,3755142,4/08/2013,2013,8,180,170," $26,031.25 "
1130,3800079,4/08/2013,2013,8,250,102," $36,472.73 "
1894,3873120,3/08/2013,2013,8,251,282," $62,666.67 "
1148,3574984,3/08/2013,2013,8,246,242," $10,980.75 "
1464,3890054,3/08/2013,2013,8,259,118," $47,974.08 "
1251,3565953,3/08/2013,2013,8,299,280," $66,305.56 "
1973,3141539,2/08/2013,2013,8,203,165," $11,016.00 "
1392,3822820,2/08/2013,2013,8,235,157," $14,558.18 "
1790,3784571,2/08/2013,2013,8,102,263," $86,329.75 "
1600,3848855,2/08/2013,2013,8,186,65," $16,107.61 "
1191,3290447,2/08/2013,2013,8,139,18," $1,971.00 "
1801,3013503,2/08/2013,2013,8,268,154," $20,092.80 "
1973,3504437,2/08/2013,2013,8,217,212," $83,174.67 "
1158,3997346,1/08/2013,2013,8,268,3, $391.42 
1125,3317393,1/08/2013,2013,8,184,79," $34,777.95 "
1945,3541928,1/08/2013,2013,8,230,260," $57,181.09 "
1467,3259024,1/08/2013,2013,8,117,139," $64,014.13 "
1259,3743560,30/07/2013,2013,7,261,31," $9,783.60 "
1894,3310732,30/07/2013,2013,7,246,258," $11,706.75 "
1958,3746858,30/07/2013,2013,7,139,59," $6,460.50 "
1569,3666749,30/07/2013,2013,7,207,135," $69,655.67 "
1801,3674022,30/07/2013,2013,7,146,172," $56,855.56 "
1721,3057209,30/07/2013,2013,7,119,87," $31,185.40 "
1465,3079871,30/07/2013,2013,7,281,236," $52,444.44 "
1979,3270566,30/07/2013,2013,7,196,216," $33,750.00 "
1591,3688737,29/07/2013,2013,7,225,44," $4,720.49 "
1166,3389979,29/07/2013,2013,7,169,263," $52,768.32 "
1447,3604002,29/07/2013,2013,7,166,106," $34,008.33 "
1257,3912876,28/07/2013,2013,7,250,25," $8,939.39 "
1395,3627950,28/07/2013,2013,7,149,86," $17,018.44 "
1894,3853961,28/07/2013,2013,7,173,48," $24,212.23 "
1611,3577213,27/07/2013,2013,7,173,351," $177,051.94 "
1054,3129376,27/07/2013,2013,7,220,86," $18,092.25 "
1864,3696031,27/07/2013,2013,7,183,11," $2,788.50 "
1104,3314032,27/07/2013,2013,7,184,117," $51,506.59 "
1052,3708293,27/07/2013,2013,7,139,1, $109.50 
1584,3015585,26/07/2013,2013,7,166,259," $83,095.83 "
1269,3987353,26/07/2013,2013,7,124,280," $33,880.00 "
1721,3017014,25/07/2013,2013,7,170,217," $63,543.74 "
1587,3386322,25/07/2013,2013,7,117,89," $40,987.47 "
1806,3300080,24/07/2013,2013,7,157,89," $33,990.88 "
1184,3282383,24/07/2013,2013,7,230,43," $9,456.87 "
1478,3780368,24/07/2013,2013,7,149,112," $22,163.56 "
1281,3006683,23/07/2013,2013,7,230,234," $51,462.98 "
1677,3681120,23/07/2013,2013,7,239,211," $42,796.34 "
1138,3047994,23/07/2013,2013,7,119,179," $64,163.07 "
1628,3597479,23/07/2013,2013,7,196,3, $468.75 
1395,3297771,22/07/2013,2013,7,172,291," $99,283.91 "
1735,3270244,22/07/2013,2013,7,170,246," $72,035.76 "
1760,3663466,22/07/2013,2013,7,267,112," $30,377.45 "
1587,3441816,22/07/2013,2013,7,246,232," $10,527.00 "
1432,3225114,22/07/2013,2013,7,281,47," $10,444.44 "
1522,3927381,22/07/2013,2013,7,173,105," $52,964.26 "
1496,3904925,22/07/2013,2013,7,146,257," $84,952.78 "
1130,3042535,21/07/2013,2013,7,108,274," $18,084.00 "
1187,3682575,21/07/2013,2013,7,172,269," $91,777.91 "
1137,3519249,21/07/2013,2013,7,268,257," $33,531.49 "
1995,3702333,20/07/2013,2013,7,169,12," $2,407.68 "
1386,3556973,20/07/2013,2013,7,286,295," $75,402.00 "
1447,3178680,19/07/2013,2013,7,243,273," $82,923.75 "
1257,3805042,19/07/2013,2013,7,102,206," $67,619.50 "
1478,3002218,19/07/2013,2013,7,141,195," $45,310.91 "
1838,3275547,18/07/2013,2013,7,108,3, $198.00 
1735,3352172,18/07/2013,2013,7,250,297," $106,200.00 "
1715,3596426,18/07/2013,2013,7,254,236," $87,382.22 "
1790,3106971,18/07/2013,2013,7,170,39," $11,420.30 "
1936,3432496,18/07/2013,2013,7,285,82," $12,623.03 "
1611,3436139,18/07/2013,2013,7,196,24," $3,750.00 "
1331,3424158,17/07/2013,2013,7,139,75," $8,212.50 "
1715,3896803,17/07/2013,2013,7,119,164," $58,786.27 "
1801,3867667,17/07/2013,2013,7,139,77," $8,431.50 "
1735,3419259,17/07/2013,2013,7,260,208," $44,318.18 "
1092,3734675,17/07/2013,2013,7,230,234," $51,462.98 "
1735,3711148,16/07/2013,2013,7,140,111," $50,973.77 "
1329,3052423,16/07/2013,2013,7,225,129," $13,839.63 "
1803,3828332,16/07/2013,2013,7,173,115," $58,008.47 "
1613,3488058,15/07/2013,2013,7,276,245," $52,552.50 "
1503,3968297,15/07/2013,2013,7,285,22," $3,386.67 "
1281,3021023,14/07/2013,2013,7,148,127," $19,959.64 "
1520,3540588,14/07/2013,2013,7,268,31," $4,044.65 "
1329,3650587,14/07/2013,2013,7,125,42," $6,237.00 "
1412,3321607,14/07/2013,2013,7,250,126," $45,054.55 "
1478,3841965,13/07/2013,2013,7,246,284," $12,886.50 "
1522,3020063,13/07/2013,2013,7,125,148," $21,978.00 "
1955,3492031,12/07/2013,2013,7,107,85," $7,333.18 "
1955,3640315,12/07/2013,2013,7,286,249," $63,644.40 "
1137,3802663,11/07/2013,2013,7,148,52," $8,172.45 "
1375,3774492,11/07/2013,2013,7,215,46," $12,264.44 "
1790,3140844,11/07/2013,2013,7,149,51," $10,092.33 "
1447,3023510,11/07/2013,2013,7,180,218," $33,381.25 "
1919,3919961,11/07/2013,2013,7,187,118," $48,380.00 "
1995,3854828,11/07/2013,2013,7,170,269," $78,770.81 "
1575,3030943,11/07/2013,2013,7,285,99," $15,240.00 "
1259,3806337,11/07/2013,2013,7,157,239," $91,278.88 "
1386,3117161,10/07/2013,2013,7,108,46," $3,036.00 "
1329,3162982,10/07/2013,2013,7,184,257," $113,138.41 "
1586,3733324,10/07/2013,2013,7,281,21," $4,666.67 "
1184,3841008,10/07/2013,2013,7,286,237," $60,577.20 "
1190,3558042,10/07/2013,2013,7,124,274," $33,154.00 "
1226,3393840,10/07/2013,2013,7,173,269," $135,689.38 "
1606,3689697,9/07/2013,2013,7,173,107," $53,973.10 "
1587,3630583,9/07/2013,2013,7,222,5, $472.51 
1432,3651869,8/07/2013,2013,7,228,110," $15,932.81 "
1995,3264911,8/07/2013,2013,7,225,29," $3,111.23 "
1612,3430582,7/07/2013,2013,7,216,265," $119,426.67 "
1693,3147327,7/07/2013,2013,7,166,206," $66,091.67 "
1587,3349129,7/07/2013,2013,7,207,256," $132,087.78 "
1463,3688800,7/07/2013,2013,7,140,154," $70,720.36 "
1591,3618180,6/07/2013,2013,7,296,300," $81,576.00 "
1801,3897253,6/07/2013,2013,7,118,147," $44,063.25 "
1801,3823030,6/07/2013,2013,7,254,75," $27,769.77 "
1617,3582818,5/07/2013,2013,7,122,165," $63,607.50 "
1864,3872490,5/07/2013,2013,7,267,222," $60,212.45 "
1463,3633966,5/07/2013,2013,7,216,84," $37,856.00 "
1735,3354692,5/07/2013,2013,7,281,170," $37,777.78 "
1790,3386403,5/07/2013,2013,7,235,268," $24,850.91 "
1894,3973945,5/07/2013,2013,7,267,226," $61,297.36 "
1838,3168569,4/07/2013,2013,7,285,229," $35,252.12 "
1183,3061076,4/07/2013,2013,7,254,74," $27,399.51 "
1104,3623383,4/07/2013,2013,7,183,199," $50,446.50 "
1331,3018908,4/07/2013,2013,7,139,222," $24,309.00 "
1919,3327803,3/07/2013,2013,7,124,156," $18,876.00 "
1803,3746282,3/07/2013,2013,7,196,204," $31,875.00 "
1979,3872822,3/07/2013,2013,7,254,269," $99,600.92 "
1803,3892193,3/07/2013,2013,7,204,150," $32,484.38 "
1613,3895836,3/07/2013,2013,7,173,239," $120,556.74 "
1815,3624344,3/07/2013,2013,7,252,19," $4,302.79 "
1735,3245775,2/07/2013,2013,7,169,7," $1,404.48 "
1790,3026642,2/07/2013,2013,7,222,145," $13,702.65 "
1864,3683891,1/07/2013,2013,7,110,122," $15,860.00 "
1945,3378135,30/06/2013,2013,6,288,77," $12,653.55 "
1575,3942885,30/06/2013,2013,6,139,119," $13,030.50 "
1677,3896413,30/06/2013,2013,6,285,292," $44,950.30 "
1591,3231377,29/06/2013,2013,6,110,148," $19,240.00 "
1465,3766525,29/06/2013,2013,6,296,96," $26,104.32 "
1794,3167134,29/06/2013,2013,6,140,294," $135,011.60 "
1979,3023697,28/06/2013,2013,6,172,78," $26,612.18 "
1130,3516869,28/06/2013,2013,6,197,268," $10,768.73 "
1864,3959173,28/06/2013,2013,6,117,249," $114,672.80 "
1909,3890798,28/06/2013,2013,6,285,191," $29,402.42 "
1441,3575345,27/06/2013,2013,6,169,40," $8,025.60 "
1126,3940788,27/06/2013,2013,6,166,134," $42,991.67 "
1059,3488038,27/06/2013,2013,6,139,64," $7,008.00 "
1750,3843674,27/06/2013,2013,6,131,162," $71,077.50 "
1395,3333613,26/06/2013,2013,6,206,276," $90,528.00 "
1575,3842383,26/06/2013,2013,6,284,260," $19,435.00 "
1979,3873907,26/06/2013,2013,6,276,300," $64,350.00 "
1478,3297389,26/06/2013,2013,6,280,159," $61,734.40 "
1465,3063663,26/06/2013,2013,6,251,228," $50,666.67 "
1259,3648177,26/06/2013,2013,6,220,199," $41,864.63 "
1958,3643677,25/06/2013,2013,6,204,99," $21,439.69 "
1614,3184245,25/06/2013,2013,6,124,141," $17,061.00 "
1682,3796665,25/06/2013,2013,6,250,166," $59,357.58 "
1191,3382716,25/06/2013,2013,6,172,233," $79,495.36 "
1126,3707975,25/06/2013,2013,6,210,146," $16,922.73 "
1183,3674113,24/06/2013,2013,6,239,34," $6,896.09 "
1612,3309178,24/06/2013,2013,6,108,293," $19,338.00 "
1219,3382723,24/06/2013,2013,6,271,250," $62,727.27 "
1077,3125431,24/06/2013,2013,6,214,107," $19,916.59 "
1176,3045441,24/06/2013,2013,6,280,205," $79,594.67 "
1958,3107325,24/06/2013,2013,6,268,15," $1,957.09 "
1329,3187231,24/06/2013,2013,6,227,178," $13,762.64 "
1443,3107318,24/06/2013,2013,6,184,207," $91,127.05 "
1184,3193779,24/06/2013,2013,6,180,243," $37,209.38 "
1503,3318376,23/06/2013,2013,6,170,32," $9,370.51 "
1569,3057599,22/06/2013,2013,6,288,51," $8,380.92 "
1443,3009213,22/06/2013,2013,6,243,162," $49,207.50 "
1059,3402690,22/06/2013,2013,6,281,186," $41,333.33 "
1958,3964481,21/06/2013,2013,6,131,245," $107,493.75 "
1958,3004489,20/06/2013,2013,6,184,195," $85,844.32 "
1721,3568290,20/06/2013,2013,6,220,188," $39,550.50 "
1257,3801893,20/06/2013,2013,6,230,26," $5,718.11 "
1909,3696318,20/06/2013,2013,6,100,10," $3,915.15 "
1148,3691359,20/06/2013,2013,6,106,233," $77,990.28 "
1038,3689006,19/06/2013,2013,6,215,167," $44,525.24 "
1721,3771797,19/06/2013,2013,6,292,101," $31,878.13 "
1190,3215816,19/06/2013,2013,6,285,89," $13,700.61 "
1184,3407321,19/06/2013,2013,6,281,261," $58,000.00 "
1038,3009887,18/06/2013,2013,6,216,91," $41,010.67 "
1395,3469220,17/06/2013,2013,6,108,91," $6,006.00 "
1608,3096084,17/06/2013,2013,6,204,167," $36,165.94 "
1190,3282894,17/06/2013,2013,6,215,7," $1,866.33 "
1838,3389945,17/06/2013,2013,6,228,24," $3,476.25 "
1629,3359770,17/06/2013,2013,6,196,197," $30,781.25 "
1126,3836164,16/06/2013,2013,6,166,1, $320.83 
1591,3586443,16/06/2013,2013,6,184,282," $124,144.09 "
1125,3018754,16/06/2013,2013,6,299,171," $40,493.75 "
1496,3858130,16/06/2013,2013,6,217,215," $84,351.67 "
1443,3046121,16/06/2013,2013,6,108,119," $7,854.00 "
1790,3584283,16/06/2013,2013,6,108,153," $10,098.00 "
1496,3603795,16/06/2013,2013,6,180,90," $13,781.25 "
1059,3562294,15/06/2013,2013,6,230,147," $32,329.31 "
1412,3648129,14/06/2013,2013,6,180,58," $8,881.25 "
1447,3722204,13/06/2013,2013,6,261,276," $87,105.60 "
1130,3594685,13/06/2013,2013,6,166,237," $76,037.50 "
1614,3276589,13/06/2013,2013,6,157,13," $4,964.96 "
1551,3976016,13/06/2013,2013,6,180,246," $37,668.75 "
1259,3282978,12/06/2013,2013,6,206,153," $50,184.00 "
1815,3547785,12/06/2013,2013,6,267,71," $19,257.14 "
1803,3154198,12/06/2013,2013,6,148,83," $13,044.49 "
1059,3233668,11/06/2013,2013,6,191,68," $20,944.00 "
1794,3559757,11/06/2013,2013,6,207,157," $81,006.96 "
1130,3818003,11/06/2013,2013,6,246,152," $6,897.00 "
1760,3217972,10/06/2013,2013,6,271,199," $49,930.91 "
1760,3828994,10/06/2013,2013,6,122,34," $13,107.00 "
1864,3318453,10/06/2013,2013,6,246,73," $3,312.38 "
1628,3988527,10/06/2013,2013,6,186,181," $44,853.50 "
1104,3299840,9/06/2013,2013,6,288,270," $44,369.59 "
1503,3749906,9/06/2013,2013,6,108,284," $18,744.00 "
1464,3956024,9/06/2013,2013,6,227,82," $6,340.09 "
1176,3596388,9/06/2013,2013,6,239,11," $2,231.09 "
1467,3386562,8/06/2013,2013,6,246,197," $8,938.88 "
1838,3615640,8/06/2013,2013,6,183,87," $22,054.50 "
1735,3950919,8/06/2013,2013,6,243,54," $16,402.50 "
1176,3938961,8/06/2013,2013,6,260,167," $35,582.39 "
1158,3947569,8/06/2013,2013,6,281,143," $31,777.78 "
1617,3739887,8/06/2013,2013,6,286,245," $62,622.00 "
1375,3990018,8/06/2013,2013,6,296,182," $49,489.44 "
1176,3370298,8/06/2013,2013,6,193,268," $27,135.00 "
1191,3026587,7/06/2013,2013,6,170,268," $78,477.98 "
1973,3781128,7/06/2013,2013,6,122,208," $80,184.00 "
1806,3899756,7/06/2013,2013,6,118,164," $49,159.00 "
1092,3091909,7/06/2013,2013,6,292,130," $41,031.25 "
1269,3274842,7/06/2013,2013,6,284,222," $16,594.50 "
1803,3453242,7/06/2013,2013,6,246,219," $9,937.13 "
1608,3010072,7/06/2013,2013,6,197,177," $7,112.18 "
1715,3946378,7/06/2013,2013,6,157,289," $110,374.88 "
1864,3571561,7/06/2013,2013,6,105,149," $71,809.72 "
1412,3664883,6/06/2013,2013,6,254,213," $78,866.15 "
1130,3878905,6/06/2013,2013,6,254,85," $31,472.41 "
1586,3601427,6/06/2013,2013,6,235,108," $10,014.55 "
1187,3099259,5/06/2013,2013,6,243,218," $66,217.50 "
1887,3440094,5/06/2013,2013,6,107,129," $11,129.18 "
1586,3646518,5/06/2013,2013,6,246,25," $1,134.38 "
1130,3246146,5/06/2013,2013,6,222,86," $8,127.09 "
1281,3463443,5/06/2013,2013,6,124,119," $14,399.00 "
1864,3102227,4/06/2013,2013,6,254,279," $103,303.55 "
1606,3078215,4/06/2013,2013,6,187,73," $29,930.00 "
1958,3716192,4/06/2013,2013,6,260,36," $7,670.45 "
1584,3019309,4/06/2013,2013,6,102,102," $33,481.50 "
1148,3168971,4/06/2013,2013,6,296,229," $62,269.68 "
1979,3464978,4/06/2013,2013,6,124,186," $22,506.00 "
1251,3317556,4/06/2013,2013,6,225,278," $29,824.94 "
1392,3180451,4/06/2013,2013,6,148,102," $16,030.58 "
1569,3995275,4/06/2013,2013,6,187,73," $29,930.00 "
1612,3708415,3/06/2013,2013,6,214,256," $47,650.91 "
1038,3867866,3/06/2013,2013,6,271,269," $67,494.55 "
1973,3248267,3/06/2013,2013,6,196,154," $24,062.50 "
1432,3205643,3/06/2013,2013,6,252,194," $43,933.73 "
1126,3413799,3/06/2013,2013,6,285,294," $45,258.18 "
1464,3999568,3/06/2013,2013,6,191,251," $77,308.00 "
1815,3333484,3/06/2013,2013,6,223,79," $11,081.94 "
1630,3512797,2/06/2013,2013,6,166,102," $32,725.00 "
1190,3319795,2/06/2013,2013,6,173,64," $32,282.98 "
1614,3571804,2/06/2013,2013,6,222,10, $945.01 
1432,3915125,2/06/2013,2013,6,223,94," $13,186.11 "
1126,3745484,1/06/2013,2013,6,217,84," $32,956.00 "
1125,3093391,1/06/2013,2013,6,149,129," $25,527.67 "
1251,3607463,30/05/2013,2013,5,125,382," $56,727.00 "
1441,3459184,30/05/2013,2013,5,159,192," $27,270.00 "
1259,3738007,30/05/2013,2013,5,216,120," $54,080.00 "
1575,3113296,30/05/2013,2013,5,159,42," $5,965.31 "
1269,3159918,29/05/2013,2013,5,184,197," $86,724.77 "
1235,3679107,29/05/2013,2013,5,243,252," $76,545.00 "
1591,3930700,29/05/2013,2013,5,105,176," $84,822.22 "
1441,3737670,29/05/2013,2013,5,251,77," $17,111.11 "
1187,3584176,29/05/2013,2013,5,184,65," $28,614.77 "
